case,element,region_group,time_s,anzahl_punkte,t_mean,t_flaechen_summe,kontaktflaeche_summe,q_summe,q_dot_avg_mean,t_flaechengewichtet
Case3,Element1,lateral,13900.0,14242,0.4111299120362623,0.00984235006268079,0.023940287671334656,-0.009167375861328788,-0.30658002241115034,0.41112079344249947
Case3,Element1,lateral,18000.0,14242,0.49358229203723564,0.011816321030844896,0.023940287671334656,-0.011390029753717628,-0.39971624827875474,0.49357473030674504
Case3,Element1,support,10.0,3610,2.6372829739035633e-09,3.1789389443962342e-12,0.001292434226442837,-6.976315539167775e-09,-6.6703754521664615e-06,2.45965239805326e-09
Case3,Element1,support,13.0,3610,5.964019574336228e-09,7.191536376768483e-12,0.001292434226442837,-1.6183410434405964e-08,-1.5404364799812974e-05,5.564334516706299e-09
Case3,Element1,support,17.0,3610,2.3313984574120657e-08,2.8232808809284594e-11,0.001292434226442837,-6.564864151553874e-08,-6.15573212411315e-05,2.184467745564869e-08
Case3,Element1,support,22.0,3610,9.208809385189643e-08,1.1228321263026337e-10,0.001292434226442837,-2.549595575835614e-07,-0.0002358222797711915,8.687731285119254e-08
Case3,Element1,support,28.0,3610,3.228808214395762e-07,3.9661890067003577e-10,0.001292434226442837,-8.449612699634672e-07,-0.000772854480734619,3.0687743527316576e-07
Case3,Element1,support,36.0,3610,1.180044770139473e-06,1.4620812222974574e-09,0.001292434226442837,-2.7860975372668143e-06,-0.0025202338200852464,1.1312616088182215e-06
Case3,Element1,support,47.0,3610,4.384003825922447e-06,5.479738321068628e-09,0.001292434226442837,-8.908871979544714e-06,-0.007974145717847434,4.239858562203584e-06
Case3,Element1,support,61.0,3610,1.4042791722197793e-05,1.767699403918952e-08,0.001292434226442837,-2.417050373487608e-05,-0.021451236522705273,1.3677287151271024e-05
Case3,Element1,support,79.0,3610,4.0326036442205664e-05,5.105568791877964e-08,0.001292434226442837,-5.7782040946949624e-05,-0.050914125249368405,3.950350963646333e-05
Case3,Element1,support,102.0,3610,0.00010396048973646891,1.3222501840795308e-07,0.001292434226442837,-0.00012260618612779572,-0.10737626898034566,0.00010230696131583858
Case3,Element1,support,133.0,3610,0.0002540844293455622,3.2439210229518453e-07,0.001292434226442837,-0.0002414410961365896,-0.210268998994818,0.00025099312263495837
Case3,Element1,support,172.0,3610,0.00054873047251258,7.025076153446572e-07,0.001292434226442837,-0.0004234382298735055,-0.3670122041762579,0.000543553862139791
Case3,Element1,support,222.0,3610,0.0010870142695199368,1.3945422617512948e-06,0.001292434226442837,-0.000684526826542639,-0.5907290042137431,0.001079004434592768
Case3,Element1,support,288.0,3610,0.00202759239688918,2.6053666983032448e-06,0.001292434226442837,-0.001047454941235135,-0.900140363962714,0.002015860184602189
Case3,Element1,support,373.0,3610,0.0035225535565679197,4.531558470745997e-06,0.001292434226442837,-0.0015218944938257216,-1.3026935281760368,0.0035062197967460147
Case3,Element1,support,483.0,3610,0.005782234187501193,7.444722784260492e-06,0.001292434226442837,-0.0021376574576101527,-1.8229398990883032,0.005760233389013986
Case3,Element1,support,625.0,3610,0.0090521785965401,1.1661798060319512e-05,0.001292434226442837,-0.002939080207491408,-2.49771550980007,0.009023126919515467
Case3,Element1,support,810.0,3610,0.013633773682287107,1.7571528920244444e-05,0.001292434226442837,-0.003997832104487138,-3.3871989911783436,0.013595685227716781
Case3,Element1,support,1048.0,3610,0.0200106251691513,2.57981844496073e-05,0.001292434226442837,-0.005399967863506556,-4.562767457098444,0.019960926383551115
Case3,Element1,support,1358.0,3610,0.028815000812057814,3.715757890974305e-05,0.001292434226442837,-0.00727375052612127,-6.131978320797348,0.028750073426956315
Case3,Element1,support,1758.0,3610,0.040858184803984024,5.269712490603442e-05,0.001292434226442837,-0.009735237401673967,-8.191702536537226,0.04077354485657082
Case3,Element1,support,2276.0,3610,0.05728344253516336,7.389303824887967e-05,0.001292434226442837,-0.012921394499155633,-10.856534389051175,0.05717353868928036
Case3,Element1,support,2948.0,3610,0.07956646278064125,0.0001026512179956277,0.001292434226442837,-0.01696245772243545,-14.235522955791103,0.07942471337837775
Case3,Element1,support,3817.0,3610,0.10920541164215362,0.00014090671411960324,0.001292434226442837,-0.021971062895845234,-18.42326139650071,0.1090242824251261
Case3,Element1,support,4943.0,3610,0.14782571961673968,0.00019075904290876956,0.001292434226442837,-0.028056710532882913,-23.511843292085217,0.1475967124716243
Case3,Element1,support,6401.0,3610,0.19653122789726257,0.0002536344770858339,0.001292434226442837,-0.035241657146778384,-29.52041370600939,0.19624555888148473
Case3,Element1,support,8289.0,3610,0.25555871627646354,0.0003298407995411813,0.001292434226442837,-0.0433443843708396,-36.29752047133827,0.2552089636692779
Case3,Element1,support,10734.0,3610,0.3240034596154602,0.000418213619895165,0.001292434226442837,-0.05188414597076986,-43.44111783481359,0.3235859986826665
Case3,Element1,support,13900.0,3610,0.3999345470669272,0.0005162645795980253,0.001292434226442837,-0.06016227343626076,-50.36654570784642,0.39945133689235296
Case3,Element1,support,18000.0,3610,0.48111488056949725,0.0006211081480549828,0.001292434226442837,-0.06762447865335751,-56.609739369786105,0.48057234584730624
Case3,Element1,top_surface,10.0,29994,0.0003444337650246498,1.7213843226943e-05,0.049172337894698534,0.0005804579278806103,0.011644793691364978,0.0003500716859101973
Case3,Element1,top_surface,13.0,29994,0.0004206437775997231,2.1027410083399388e-05,0.049172337894698534,0.0008164649168479558,0.016377663747752468,0.00042762681181499073
Case3,Element1,top_surface,17.0,29994,0.0005204244859821157,2.6017465153159722e-05,0.049172337894698534,0.0010853632167590842,0.021767558058228498,0.0005291077517785618
Case3,Element1,top_surface,22.0,29994,0.0006447481172275657,3.223181778186881e-05,0.049172337894698534,0.00136688207146482,0.027408682175313833,0.0006554867871219085
Case3,Element1,top_surface,28.0,29994,0.000793979248033601,3.968852812511271e-05,0.049172337894698534,0.0016482374377519554,0.033044848315356486,0.0008071312006784141
Case3,Element1,top_surface,36.0,29994,0.0009932773361355904,4.964528257900467e-05,0.049172337894698534,0.0019595069351538656,0.03927799690845357,0.0010096181044984874
Case3,Element1,top_surface,47.0,29994,0.0012679719885758925,6.336926576603544e-05,0.049172337894698534,0.0023170005087697495,0.046433314120426,0.0012887177726171838
Case3,Element1,top_surface,61.0,29994,0.0016186604029580338,8.089201521655443e-05,0.049172337894698534,0.0027070414460649587,0.05423522459780529,0.0016450715723499434
Case3,Element1,top_surface,79.0,29994,0.002071318207930681,0.00010350925304524211,0.049172337894698534,0.0031484944844271555,0.06305820860183584,0.0021050301343593803
Case3,Element1,top_surface,102.0,29994,0.0026524754171817592,0.0001325347738667363,0.049172337894698534,0.0036581964740323505,0.0732339859547911,0.0026953116231844937
Case3,Element1,top_surface,133.0,29994,0.0034403716748987,0.0001718435986910625,0.049172337894698534,0.004291226578694273,0.08585356013446227,0.0034947209355605936
Case3,Element1,top_surface,172.0,29994,0.004438324327722634,0.00022154826357278202,0.049172337894698534,0.005039302462188708,0.10074394896555937,0.004505546676410275
Case3,Element1,top_surface,222.0,29994,0.005728520587159739,0.00028566912082041043,0.049172337894698534,0.005951770978524114,0.11888654198361302,0.00580954929237175
Case3,Element1,top_surface,288.0,29994,0.007450999052538844,0.0003710663166709049,0.049172337894698534,0.0071084255487259855,0.1418885763215546,0.007546241089157387
Case3,Element1,top_surface,373.0,29994,0.009703654532866141,0.0004824925141787608,0.049172337894698534,0.008553353460287615,0.17069587569147912,0.009812275251423022
Case3,Element1,top_surface,483.0,29994,0.012679550970870547,0.0006294093293776894,0.049172337894698534,0.010385336213588631,0.2074244581742239,0.01280006923253386
Case3,Element1,top_surface,625.0,29994,0.01662469096715722,0.0008238922912135708,0.049172337894698534,0.012720721338742247,0.25464843633370926,0.016755198684632766
Case3,Element1,top_surface,810.0,29994,0.021895716499999704,0.001083507441828789,0.049172337894698534,0.01573983361483951,0.3162115599123633,0.022034897835223863
Case3,Element1,top_surface,1048.0,29994,0.028955886603816886,0.0014309687781915476,0.049172337894698534,0.019561746858275855,0.39510916574696314,0.02910109300184049
Case3,Element1,top_surface,1358.0,29994,0.03851647439561829,0.0019012858752781784,0.049172337894698534,0.024395325464069497,0.49590985168600316,0.03866576121212174
Case3,Element1,top_surface,1758.0,29994,0.05141786826900559,0.0025357706066775365,0.049172337894698534,0.03024924206579383,0.619153017582411,0.051569047054623125
Case3,Element1,top_surface,2276.0,29994,0.06885372311573448,0.003393139900899882,0.049172337894698534,0.037055511568116505,0.7634649332363199,0.06900505540668446
Case3,Element1,top_surface,2948.0,29994,0.09234813066718205,0.004548380616146536,0.049172337894698534,0.04446067507174204,0.9212636934547803,0.09249876680435232
Case3,Element1,top_surface,3817.0,29994,0.12345641742605179,0.006078048174621157,0.049172337894698534,0.05194196073575139,1.0811417080786923,0.1236070611008401
Case3,Element1,top_surface,4943.0,29994,0.16386267761492032,0.008065045302508901,0.049172337894698534,0.0587811607124775,1.2274991249565592,0.16401590096814223
Case3,Element1,top_surface,6401.0,29994,0.21470031391865996,0.010565181244820617,0.049172337894698534,0.06430166378555742,1.3456636735155927,0.21486025877894432
Case3,Element1,top_surface,8289.0,29994,0.2761643290918358,0.013588074672622985,0.049172337894698534,0.06803910261969424,1.4256007978352359,0.2763357459578502
Case3,Element1,top_surface,10734.0,29994,0.34720593632644703,0.017082112459606894,0.049172337894698534,0.06994475336455855,1.4662493605245102,0.34739272507619745
Case3,Element1,top_surface,13900.0,29994,0.4256743543163114,0.02094143215605822,0.049172337894698534,0.0703980912079202,1.4757579800862655,0.4258783098925219
Case3,Element1,top_surface,18000.0,29994,0.5091521338715165,0.02504705133909556,0.049172337894698534,0.0700361313691885,1.4678011217700173,0.5093727980299262
Case3,Element2,bottom_surface,10.0,35483,0.02935629299584839,0.001721512687272305,0.05943440587583529,-0.002572600879117434,-0.04399686201850599,0.02896491791082636
Case3,Element2,bottom_surface,13.0,35483,0.03383355235325562,0.0019840569157414385,0.05943440587583529,-0.002578679392625801,-0.04417228774218265,0.033382295767982295
Case3,Element2,bottom_surface,17.0,35483,0.03877848672299537,0.0022740789668515998,0.05943440587583529,-0.0026221072927480053,-0.045003462960739433,0.03826199544422787
Case3,Element2,bottom_surface,22.0,35483,0.044144363911256146,0.0025888815247749855,0.05943440587583529,-0.0027035591609030677,-0.0464930816016143,0.04355863386913349
Case3,Element2,bottom_surface,28.0,35483,0.04979250050129709,0.0029203772850260818,0.05943440587583529,-0.002821700788433994,-0.04861098408345997,0.0491361399511094
Case3,Element2,bottom_surface,36.0,35483,0.05639513061129931,0.0033081088441587153,0.05943440587583529,-0.002992963275491564,-0.051644080633338835,0.05565982860280797
Case3,Element2,bottom_surface,47.0,35483,0.06436123761108241,0.0037762499835283514,0.05943440587583529,-0.0032320881852211008,-0.055842712878432045,0.0635364302524927
Case3,Element2,bottom_surface,61.0,35483,0.07338356097161898,0.004306899757285283,0.05943440587583529,-0.003529291954879444,-0.061027907074914074,0.07246475663074431
Case3,Element2,bottom_surface,79.0,35483,0.08387394779232402,0.004924434084568439,0.05943440587583529,-0.0038957162144086723,-0.06738810523031108,0.08285493918886139
Case3,Element2,bottom_surface,102.0,35483,0.09620828231370762,0.00565114360222113,0.05943440587583529,-0.004341905490677143,-0.07509989585919676,0.09508202393790159
Case3,Element2,bottom_surface,133.0,35483,0.11169488922088125,0.006564366470031202,0.05943440587583529,-0.004913724307509815,-0.08494497356874185,0.11044724639369412
Case3,Element2,bottom_surface,172.0,35483,0.13005359133472325,0.007647845345513841,0.05943440587583529,-0.005600583354262852,-0.0967301250367234,0.12867707235924916
Case3,Element2,bottom_surface,222.0,35483,0.1523189201919578,0.008962968084686503,0.05943440587583529,-0.006446127989285498,-0.11119399420385169,0.15080436916305823
Case3,Element2,bottom_surface,288.0,35483,0.18003173494951336,0.01060126426875079,0.05943440587583529,-0.00752624374256633,-0.12962941111747625,0.1783691468355542
Case3,Element2,bottom_surface,373.0,35483,0.21346661493761357,0.012579557867170505,0.05943440587583529,-0.008888283212405434,-0.15286335363233436,0.21165447322634168
Case3,Element2,bottom_surface,483.0,35483,0.2535941403415572,0.01495589865620934,0.05943440587583529,-0.01063663945803046,-0.18273867693493304,0.25163705156662597
Case3,Element2,bottom_surface,625.0,35483,0.30105992960818767,0.01776913186879118,0.05943440587583529,-0.012898601718005255,-0.22154860839477603,0.29897046343683087
Case3,Element2,bottom_surface,810.0,35483,0.3581495218126605,0.021154944194771205,0.05943440587583529,-0.0158602661234306,-0.2725926437601551,0.35593767419777195
Case3,Element2,bottom_surface,1048.0,35483,0.4231096723061276,0.02501054734501164,0.05943440587583529,-0.01967255067854259,-0.3387647856649412,0.42080924300414974
Case3,Element2,bottom_surface,1358.0,35483,0.4981929217642046,0.029469614316599706,0.05943440587583529,-0.02455555319896384,-0.4240369976218877,0.49583425428975975
Case3,Element2,bottom_surface,1758.0,35483,0.5819411454301664,0.03444594203816256,0.05943440587583529,-0.03053611003794273,-0.5290780591865034,0.5795623179968139
Case3,Element2,bottom_surface,2276.0,35483,0.6744643324894628,0.039945876620718385,0.05943440587583529,-0.03754619935691911,-0.6527364298290583,0.6721002091645286
Case3,Element2,bottom_surface,2948.0,35483,0.7740742186637422,0.0458687093194988,0.05943440587583529,-0.045216566320254774,-0.7884631412828561,0.7717534758456802
Case3,Element2,bottom_surface,3817.0,35483,0.8788496249168742,0.05209952839683041,0.05943440587583529,-0.05299182242230813,-0.9263005876160167,0.8765886968849624
Case3,Element2,bottom_surface,4943.0,35483,0.9851480488683808,0.0584210750665895,0.05943440587583529,-0.060113413222815035,-1.0526825238447752,0.9829504342760195
Case3,Element2,bottom_surface,6401.0,35483,1.0889045522459144,0.06459109533610778,0.05943440587583529,-0.06586817042762143,-1.1548656238929018,1.0867626988826196
Case3,Element2,bottom_surface,8289.0,35483,1.1865007999590178,0.07039414324715512,0.05943440587583529,-0.0697682930318063,-1.2241486105389678,1.1844005540194324
Case3,Element2,bottom_surface,10734.0,35483,1.276557489010639,0.07574814673026406,0.05943440587583529,-0.07176134451932058,-1.2595838243477764,1.2744831148562314
Case3,Element2,bottom_surface,13900.0,35483,1.3604244769789637,0.08073348496150333,0.05943440587583529,-0.07224159006700977,-1.268162140014083,1.3583627828326248
Case3,Element2,bottom_surface,18000.0,35483,1.4415726910513458,0.0855567519168714,0.05943440587583529,-0.0718718360984222,-1.261644990787554,1.439515557631861
Case3,Element2,lateral,10.0,44472,7.203705923022537e-05,4.744269894859129e-06,0.07112361300711446,6.581653671368289e-05,0.0012465120225061625,6.670456820556293e-05
Case3,Element2,lateral,13.0,44472,0.00011668059050947353,7.730132754390751e-06,0.07112361300711446,8.002406788414682e-05,0.0015079333970859055,0.00010868588402022701
Case3,Element2,lateral,17.0,44472,0.00019645329667506187,1.3098770713391457e-05,0.07112361300711446,9.237393393149424e-05,0.001736313180581807,0.0001841690847747174
Case3,Element2,lateral,22.0,44472,0.00031694178186357,2.1228627076556995e-05,0.07112361300711446,0.00010168381656638686,0.001911090377451832,0.0002984750939808627
Case3,Element2,lateral,28.0,44472,0.00048471568862356424,3.25633142254119e-05,0.07112361300711446,0.00010661956963320454,0.002008283537459483,0.0004578411142042883
Case3,Element2,lateral,36.0,44472,0.0007385566061445181,4.9723162400018446e-05,0.07112361300711446,0.00010579510584619468,0.0020041223290840145,0.0006991090623453657
Case3,Element2,lateral,47.0,44472,0.0011262635858528762,7.594024045941375e-05,0.07112361300711446,9.584782277230583e-05,0.0018390610631674866,0.0010677219174990095
